Time	Acceleration - cDAQ1Mod1_ai1	Force (IEPE) - cDAQ1Mod1_ai0
1.733398E+0	-6.338890E-2	-1.930610E+1
1.733887E+0	-8.446932E-2	-2.236470E+1
1.734375E+0	-1.064713E-1	-2.290664E+1
1.734863E+0	-1.139589E-1	-2.111220E+1
1.735352E+0	-8.020716E-2	-1.920308E+1
1.735840E+0	-4.184770E-2	-1.402715E+1
1.736328E+0	-9.363107E-3	-7.225956E+0
1.736816E+0	1.471235E-2	-1.674669E-2
1.737305E+0	4.880965E-2	7.496642E+0
1.737793E+0	7.674409E-2	1.420214E+1
1.738281E+0	9.874607E-2	1.979123E+1
1.738770E+0	1.259318E-1	2.316675E+1
1.739258E+0	1.474154E-1	2.431433E+1
1.739746E+0	1.576100E-1	2.255541E+1
1.740234E+0	1.304819E-1	2.083796E+1
1.740723E+0	8.981856E-2	1.707341E+1
1.741211E+0	4.408671E-2	1.043108E+1
1.741699E+0	8.315250E-4	3.360401E+0
1.742187E+0	-3.004035E-2	-4.297215E+0
1.742676E+0	-4.610986E-2	-1.119737E+1
1.743164E+0	-5.688046E-2	-1.723513E+1
1.743652E+0	-6.989733E-2	-2.122254E+1
1.744141E+0	-9.472155E-2	-2.320323E+1
1.744629E+0	-1.126917E-1	-2.215242E+1
1.745117E+0	-9.892611E-2	-2.041275E+1
1.745605E+0	-6.240975E-2	-1.710554E+1
1.746094E+0	-2.301355E-2	-1.057898E+1
1.746582E+0	-8.963787E-4	-3.682350E+0
1.747070E+0	2.571334E-2	3.907761E+0
1.747559E+0	6.568551E-2	1.096461E+1
1.748047E+0	8.526842E-2	1.729056E+1
1.748535E+0	1.195961E-1	2.169655E+1
1.749023E+0	1.411373E-1	2.406465E+1
1.749512E+0	1.557093E-1	2.353328E+1
1.750000E+0	1.503528E-1	2.155341E+1
1.750488E+0	1.111870E-1	1.934824E+1
1.750977E+0	6.562791E-2	1.362252E+1
1.751465E+0	1.903211E-2	6.773335E+0
1.751953E+0	-1.909696E-2	-7.031831E-1
1.752441E+0	-4.357560E-2	-8.052011E+0
1.752930E+0	-4.985365E-2	-1.458509E+1
1.753418E+0	-6.217936E-2	-1.966070E+1
1.753906E+0	-8.320219E-2	-2.264529E+1
1.754395E+0	-1.020939E-1	-2.307581E+1
1.754883E+0	-1.114246E-1	-2.126971E+1
1.755371E+0	-7.692414E-2	-1.927438E+1
1.755859E+0	-4.081095E-2	-1.396046E+1
1.756348E+0	-1.068783E-2	-7.118328E+0
1.756836E+0	1.718901E-2	1.440182E-1
1.757324E+0	4.829128E-2	7.622705E+0
1.757812E+0	7.996951E-2	1.433037E+1
1.758301E+0	1.036418E-1	1.984680E+1
1.758789E+0	1.283508E-1	2.317488E+1
1.759277E+0	1.482793E-1	2.421430E+1
1.759766E+0	1.576100E-1	2.242230E+1
1.760254E+0	1.283508E-1	2.070593E+1
1.760742E+0	8.964577E-2	1.676543E+1
1.761230E+0	4.258920E-2	1.009599E+1
1.761719E+0	2.962606E-3	3.014743E+0
1.762207E+0	-3.395694E-2	-4.611967E+0
1.762695E+0	-5.330946E-2	-1.148067E+1
1.763184E+0	-5.607410E-2	-1.747479E+1
1.763672E+0	-7.565701E-2	-2.136893E+1
1.764160E+0	-9.673744E-2	-2.324904E+1
1.764648E+0	-1.126917E-1	-2.208844E+1
1.765137E+0	-9.276326E-2	-2.035446E+1
1.765625E+0	-5.607410E-2	-1.688622E+1
1.766113E+0	-2.232238E-2	-1.029947E+1
1.766602E+0	2.386638E-3	-3.384406E+0
1.767090E+0	3.009069E-2	4.228478E+0
1.767578E+0	6.850775E-2	1.127069E+1
1.768066E+0	8.970337E-2	1.755407E+1
1.768555E+0	1.148156E-1	2.190557E+1
1.769043E+0	1.412525E-1	2.419722E+1
1.769531E+0	1.515623E-1	2.355633E+1
1.770020E+0	1.448235E-1	2.163718E+1
1.770508E+0	1.088831E-1	1.932412E+1
1.770996E+0	6.292086E-2	1.350730E+1
1.771484E+0	2.225753E-2	6.623143E+0
1.771973E+0	-1.299170E-2	-8.596104E-1
1.772461E+0	-4.708900E-2	-8.150422E+0
1.772949E+0	-5.382783E-2	-1.467265E+1
1.773437E+0	-6.863020E-2	-1.967019E+1
1.773926E+0	-8.625482E-2	-2.256288E+1
1.774414E+0	-1.058953E-1	-2.286353E+1
1.774902E+0	-1.064137E-1	-2.101053E+1
1.775391E+0	-7.784569E-2	-1.894445E+1
1.775879E+0	-4.271165E-2	-1.352615E+1
1.776367E+0	-8.153574E-3	-6.681036E+0
1.776855E+0	1.678584E-2	5.940516E-1
1.777344E+0	4.938562E-2	8.055930E+0
1.777832E+0	8.014230E-2	1.470829E+1
1.778320E+0	1.003588E-1	2.012957E+1
1.778809E+0	1.296179E-1	2.335408E+1
1.779297E+0	1.473578E-1	2.425686E+1
1.779785E+0	1.558821E-1	2.240468E+1
1.780273E+0	1.266229E-1	2.069428E+1
1.780762E+0	8.624756E-2	1.655099E+1
1.781250E+0	4.126447E-2	9.833020E+0
1.781738E+0	3.707507E-4	2.743639E+0
1.782227E+0	-3.556965E-2	-4.912893E+0
1.782715E+0	-4.795296E-2	-1.175747E+1
1.783203E+0	-6.079704E-2	-1.770550E+1
1.783691E+0	-8.043754E-2	-2.152590E+1
1.784180E+0	-9.518232E-2	-2.329079E+1
1.784668E+0	-1.158020E-1	-2.206459E+1
1.785156E+0	-9.702542E-2	-2.031000E+1
1.785645E+0	-5.860836E-2	-1.674742E+1
1.786133E+0	-2.393509E-2	-1.009343E+1
1.786621E+0	5.093687E-3	-3.204122E+0
1.787109E+0	3.429526E-2	4.422317E+0
1.787598E+0	6.914132E-2	1.140543E+1
1.788086E+0	8.958818E-2	1.762538E+1
1.788574E+0	1.189625E-1	2.185325E+1
1.789062E+0	1.420589E-1	2.403971E+1
1.789551E+0	1.550757E-1	2.328143E+1
1.790039E+0	1.492009E-1	2.134899E+1
1.790527E+0	1.036418E-1	1.892803E+1
1.791016E+0	6.067459E-2	1.298813E+1
1.791504E+0	1.718901E-2	6.127836E+0
1.791992E+0	-1.955774E-2	-1.420526E+0
1.792480E+0	-4.536110E-2	-8.672027E+0
1.792969E+0	-5.595891E-2	-1.513163E+1
1.793457E+0	-7.064609E-2	-2.004513E+1
1.793945E+0	-8.780993E-2	-2.287492E+1
1.794434E+0	-1.090056E-1	-2.301427E+1
1.794922E+0	-1.106759E-1	-2.115313E+1
1.795410E+0	-7.680895E-2	-1.901710E+1
1.795898E+0	-3.879507E-2	-1.342747E+1
1.796387E+0	-1.235814E-2	-6.570154E+0
1.796875E+0	1.626746E-2	7.773182E-1
1.797363E+0	5.042236E-2	8.219135E+0
1.797852E+0	8.210059E-2	1.488641E+1
1.798340E+0	1.058305E-1	2.023665E+1
1.798828E+0	1.313458E-1	2.339936E+1
1.799316E+0	1.485673E-1	2.419722E+1
1.799805E+0	1.468394E-1	2.231521E+1
1.800293E+0	1.271989E-1	2.060590E+1
1.800781E+0	8.526842E-2	1.634142E+1
1.801270E+0	4.028533E-2	9.599328E+0
1.801758E+0	-5.507979E-4	2.429971E+0
1.802246E+0	-3.482089E-2	-5.202433E+0
1.802734E+0	-5.411581E-2	-1.200824E+1
1.803223E+0	-5.970270E-2	-1.789310E+1
1.803711E+0	-7.467787E-2	-2.166877E+1
1.804199E+0	-9.829255E-2	-2.335288E+1
1.804687E+0	-1.118278E-1	-2.204507E+1
1.805176E+0	-9.230248E-2	-2.033467E+1
1.805664E+0	-5.595891E-2	-1.658746E+1
1.806152E+0	-2.289835E-2	-9.910974E+0
1.806641E+0	-8.963787E-4	-2.982900E+0
1.807129E+0	3.435286E-2	4.645708E+0
1.807617E+0	6.965969E-2	1.161418E+1
1.808105E+0	9.027934E-2	1.778994E+1
1.808594E+0	1.187322E-1	2.193594E+1
1.809082E+0	1.437868E-1	2.405760E+1
1.809570E+0	1.557093E-1	2.316160E+1
1.810059E+0	1.443627E-1	2.124733E+1
1.810547E+0	1.031810E-1	1.873094E+1
1.811035E+0	5.952265E-2	1.269399E+1
1.811523E+0	1.684343E-2	5.787599E+0
1.812012E+0	-1.984572E-2	-1.762930E+0
1.812500E+0	-5.054481E-2	-9.004130E+0
1.812988E+0	-5.267589E-2	-1.548244E+1
1.813477E+0	-6.575036E-2	-2.029075E+1
1.813965E+0	-8.844350E-2	-2.304761E+1
1.814453E+0	-1.048010E-1	-2.308773E+1
1.814941E+0	-1.041674E-1	-2.122579E+1
1.815430E+0	-7.294996E-2	-1.902795E+1
1.815918E+0	-3.833429E-2	-1.331388E+1
1.816406E+0	-4.006605E-3	-6.477979E+0
1.816895E+0	1.644025E-2	9.107016E-1
1.817383E+0	5.537568E-2	8.320799E+0
1.817871E+0	8.158222E-2	1.493277E+1
1.818359E+0	1.062912E-1	2.024099E+1
1.818848E+0	1.327282E-1	2.332236E+1
1.819336E+0	1.501224E-1	2.400636E+1
1.819824E+0	1.497192E-1	2.210700E+1
1.820312E+0	1.248374E-1	2.040365E+1
1.820801E+0	8.002711E-2	1.598574E+1
1.821289E+0	3.602316E-2	9.228999E+0
1.821777E+0	-2.739476E-3	2.085397E+0
1.822266E+0	-3.343856E-2	-5.514745E+0
1.822754E+0	-5.256070E-2	-1.229995E+1
1.823242E+0	-5.803239E-2	-1.811351E+1
1.823730E+0	-7.582980E-2	-2.176420E+1
1.824219E+0	-9.800457E-2	-2.331411E+1
1.824707E+0	-1.095815E-1	-2.190951E+1
1.825195E+0	-8.994102E-2	-2.017201E+1
1.825684E+0	-5.353984E-2	-1.628139E+1
1.826172E+0	-2.577819E-2	-9.575347E+0
1.826660E+0	3.020203E-3	-2.627754E+0
1.827148E+0	3.613836E-2	5.026609E+0
1.827637E+0	6.891093E-2	1.193869E+1
1.828125E+0	8.866663E-2	1.809927E+1
1.828613E+0	1.222456E-1	2.212734E+1
1.829102E+0	1.414253E-1	2.415005E+1
1.829590E+0	1.568612E-1	2.313720E+1
1.830078E+0	1.404461E-1	2.125465E+1
1.830566E+0	1.000708E-1	1.862223E+1
1.831055E+0	6.015622E-2	1.250367E+1
1.831543E+0	1.488514E-2	5.626563E+0
1.832031E+0	-1.938495E-2	-1.964361E+0
1.832520E+0	-4.662823E-2	-9.165708E+0
1.833008E+0	-5.774441E-2	-1.558980E+1
1.833496E+0	-7.053090E-2	-2.029211E+1
1.833984E+0	-8.694598E-2	-2.297279E+1
1.834473E+0	-1.071625E-1	-2.286760E+1
1.834961E+0	-1.010572E-1	-2.101867E+1
1.835449E+0	-7.364112E-2	-1.872729E+1
1.835937E+0	-3.430252E-2	-1.289773E+1
1.836426E+0	-8.326364E-3	-6.081353E+0
1.836914E+0	2.018405E-2	1.333082E+0
1.837402E+0	5.693080E-2	8.701701E+0
1.837891E+0	8.077587E-2	1.527842E+1
1.838379E+0	1.091135E-1	2.044947E+1
1.838867E+0	1.300211E-1	2.343270E+1
1.839355E+0	1.485097E-1	2.395024E+1
1.839844E+0	1.539238E-1	2.202296E+1
1.840332E+0	1.242038E-1	2.025319E+1
1.840820E+0	7.778084E-2	1.567803E+1
1.841309E+0	3.256736E-2	8.923465E+0
1.841797E+0	-3.142653E-3	1.692838E+0
1.842285E+0	-3.384174E-2	-5.884802E+0
1.842773E+0	-5.077520E-2	-1.262175E+1
1.843262E+0	-6.171859E-2	-1.837974E+1
1.843750E+0	-8.118630E-2	-2.194449E+1
1.844238E+0	-9.915650E-2	-2.338378E+1
1.844727E+0	-1.101575E-1	-2.187698E+1
1.845215E+0	-8.930745E-2	-2.017390E+1
1.845703E+0	-4.893210E-2	-1.610110E+1
1.846191E+0	-1.644751E-2	-9.347077E+0
1.846680E+0	6.591204E-3	-2.382133E+0
1.847168E+0	4.114928E-2	5.260844E+0
1.847656E+0	7.173317E-2	1.217780E+1
1.848145E+0	9.108569E-2	1.824105E+1
1.848633E+0	1.211512E-1	2.220053E+1
1.849121E+0	1.425196E-1	2.411236E+1
1.849609E+0	1.592227E-1	2.298755E+1
1.850098E+0	1.410797E-1	2.115109E+1
1.850586E+0	1.047937E-1	1.837037E+1
1.851074E+0	5.485731E-2	1.217509E+1
1.851562E+0	1.811056E-2	5.265995E+0
1.852051E+0	-2.600858E-2	-2.334147E+0
1.852539E+0	-5.146636E-2	-9.484798E+0
1.853027E+0	-5.636209E-2	-1.587066E+1
1.853516E+0	-6.736307E-2	-2.049869E+1
1.854004E+0	-8.590924E-2	-2.308692E+1
1.854492E+0	-1.095815E-1	-2.287817E+1
1.854980E+0	-1.057801E-1	-2.103114E+1
1.855469E+0	-6.949415E-2	-1.862400E+1
1.855957E+0	-3.482089E-2	-1.270660E+1
1.856445E+0	-6.425670E-3	-5.865825E+0
1.856934E+0	1.603708E-2	1.567045E+0
1.857422E+0	5.710359E-2	8.878190E+0
1.857910E+0	8.394369E-2	1.542862E+1
1.858398E+0	1.089983E-1	2.051616E+1
1.858887E+0	1.320946E-1	2.343053E+1
1.859375E+0	1.505256E-1	2.383502E+1
1.859863E+0	1.548453E-1	2.184728E+1
1.860352E+0	1.239735E-1	2.005691E+1
1.860840E+0	8.100626E-2	1.534105E+1
1.861328E+0	3.354650E-2	8.546358E+0
1.861816E+0	-3.085057E-3	1.318985E+0
1.862305E+0	-3.430252E-2	-6.229105E+0
1.862793E+0	-4.945047E-2	-1.297689E+1
1.863281E+0	-6.114262E-2	-1.863322E+1
1.863770E+0	-7.778809E-2	-2.214022E+1
1.864258E+0	-9.385760E-2	-2.347460E+1
1.864746E+0	-1.087176E-1	-2.191087E+1
1.865234E+0	-8.804032E-2	-2.019017E+1
1.865723E+0	-4.973846E-2	-1.594739E+1
1.866211E+0	-2.036409E-2	-9.176553E+0
1.866699E+0	1.263887E-2	-2.173111E+0
1.867187E+0	4.247400E-2	5.450346E+0
1.867676E+0	7.501619E-2	1.230305E+1
1.868164E+0	9.529026E-2	1.831100E+1
1.868652E+0	1.274869E-1	2.219972E+1
1.869141E+0	1.449963E-1	2.401802E+1
1.869629E+0	1.569764E-1	2.280157E+1
1.870117E+0	1.406765E-1	2.094424E+1
1.870605E+0	1.007044E-1	1.804857E+1
1.871094E+0	5.503010E-2	1.177765E+1
1.871582E+0	1.834095E-2	4.855271E+0
1.872070E+0	-1.823301E-2	-2.758697E+0
1.872559E+0	-4.524591E-2	-9.890642E+0
1.873047E+0	-5.855076E-2	-1.623313E+1
1.873535E+0	-6.626873E-2	-2.078416E+1
1.874023E+0	-9.045939E-2	-2.327019E+1
1.874512E+0	-1.091783E-1	-2.295869E+1
1.875000E+0	-1.077384E-1	-2.107207E+1
1.875488E+0	-6.765106E-2	-1.858333E+1
1.875977E+0	-3.626081E-2	-1.255479E+1
1.876465E+0	9.467186E-4	-5.712380E+0
1.876953E+0	2.306389E-2	1.752752E+0
1.877441E+0	5.877390E-2	9.036786E+0
1.877930E+0	8.624756E-2	1.556335E+1
1.878418E+0	1.096319E-1	2.056767E+1
1.878906E+0	1.358384E-1	2.341264E+1
1.879395E+0	1.514471E-1	2.367236E+1
1.879883E+0	1.496040E-1	2.169248E+1
1.880371E+0	1.213816E-1	1.988015E+1
1.880859E+0	7.484340E-2	1.499485E+1
1.881348E+0	3.164581E-2	8.195007E+0
1.881836E+0	-6.598461E-3	9.299500E-1
1.882324E+0	-3.821910E-2	-6.587776E+0
1.882812E+0	-5.348225E-2	-1.329002E+1
1.883301E+0	-6.390727E-2	-1.885932E+1
1.883789E+0	-7.490825E-2	-2.228879E+1
1.884277E+0	-9.719821E-2	-2.346538E+1
1.884766E+0	-1.156292E-1	-2.185719E+1
1.885254E+0	-8.780993E-2	-2.007685E+1
1.885742E+0	-5.117838E-2	-1.571830E+1
1.886230E+0	-2.019130E-2	-8.905990E+0
1.886719E+0	7.512753E-3	-1.886825E+0
1.887207E+0	4.299237E-2	5.741512E+0
1.887695E+0	7.426743E-2	1.258609E+1
1.888184E+0	9.523266E-2	1.853818E+1
1.888672E+0	1.221304E-1	2.232280E+1
1.889160E+0	1.425196E-1	2.403944E+1
1.889648E+0	1.522535E-1	2.272729E+1
1.890137E+0	1.348017E-1	2.091740E+1
1.890625E+0	9.696057E-2	1.790407E+1
1.891113E+0	5.376297E-2	1.149923E+1
1.891602E+0	1.171732E-2	4.583896E+0
1.892090E+0	-2.497184E-2	-3.054743E+0
1.892578E+0	-4.749218E-2	-1.012948E+1
1.893066E+0	-5.192713E-2	-1.644025E+1
1.893555E+0	-6.897578E-2	-2.089531E+1
1.894043E+0	-8.924985E-2	-2.331004E+1
1.894531E+0	-1.101575E-1	-2.285567E+1
1.895020E+0	-1.049162E-1	-2.104144E+1
1.895508E+0	-6.454083E-2	-1.842149E+1
1.895996E+0	-3.499368E-2	-1.226769E+1
1.896484E+0	-3.661025E-3	-5.449409E+0
1.896973E+0	2.536776E-2	2.048798E+0
1.897461E+0	5.802514E-2	9.289184E+0
1.897949E+0	8.031509E-2	1.578918E+1
1.898437E+0	1.069248E-1	2.069292E+1
1.898926E+0	1.373359E-1	2.346280E+1
1.899414E+0	1.494888E-1	2.359835E+1
1.899902E+0	1.541542E-1	2.159353E+1
1.900391E+0	1.151612E-1	1.976195E+1
1.900879E+0	7.593774E-2	1.472781E+1
1.901367E+0	3.095465E-2	7.915498E+0
1.901855E+0	-4.928154E-3	6.314640E-1
1.902344E+0	-3.862228E-2	-6.863761E+0
1.902832E+0	-5.382783E-2	-1.354079E+1
1.903320E+0	-6.125781E-2	-1.904259E+1
1.903809E+0	-7.917042E-2	-2.239533E+1
1.904297E+0	-1.002508E-1	-2.346430E+1
1.904785E+0	-1.153988E-1	-2.180433E+1
1.905273E+0	-8.256863E-2	-2.004052E+1
1.905762E+0	-4.317242E-2	-1.545750E+1
1.906250E+0	-1.771464E-2	-8.665521E+0
1.906738E+0	8.261511E-3	-1.613281E+0
1.907227E+0	3.930618E-2	6.021291E+0
1.907715E+0	7.628332E-2	1.281408E+1
1.908203E+0	9.707576E-2	1.869841E+1
1.908691E+0	1.225911E-1	2.239844E+1
1.909180E+0	1.476457E-1	2.403971E+1
1.909668E+0	1.591651E-1	2.261153E+1
1.910156E+0	1.409069E-1	2.084447E+1
1.910645E+0	9.523266E-2	1.765249E+1
1.911133E+0	4.840647E-2	1.122162E+1
1.911621E+0	8.088720E-3	4.254504E+0
1.912109E+0	-2.445347E-2	-3.405552E+0
1.912598E+0	-4.996884E-2	-1.043637E+1
1.913086E+0	-5.042962E-2	-1.671922E+1
1.913574E+0	-6.909098E-2	-2.104903E+1
1.914062E+0	-9.005621E-2	-2.342119E+1
1.914551E+0	-1.095815E-1	-2.280904E+1
1.915039E+0	-9.961728E-2	-2.103005E+1
1.915527E+0	-6.667191E-2	-1.828078E+1
1.916016E+0	-3.078911E-2	-1.202423E+1
1.916504E+0	-3.776218E-3	-5.200535E+0
1.916992E+0	2.122079E-2	2.309601E+0
1.917480E+0	5.704599E-2	9.543209E+0
1.917969E+0	8.503803E-2	1.599468E+1
1.918457E+0	1.099774E-1	2.081031E+1
1.918945E+0	1.296755E-1	2.349397E+1
1.919434E+0	1.547877E-1	2.348530E+1
1.919922E+0	1.520231E-1	2.149892E+1
1.920410E+0	1.139516E-1	1.958194E+1
1.920898E+0	7.058124E-2	1.443312E+1
1.921387E+0	3.199139E-2	7.603999E+0
1.921875E+0	-1.195496E-2	2.467668E-1
1.922363E+0	-4.219328E-2	-7.214027E+0
1.922852E+0	-5.325186E-2	-1.384199E+1
1.923340E+0	-6.275533E-2	-1.927628E+1
1.923828E+0	-8.020716E-2	-2.256179E+1
1.924316E+0	-1.001932E-1	-2.350849E+1
1.924805E+0	-1.137285E-1	-2.179619E+1
1.925293E+0	-8.262622E-2	-2.003049E+1
1.925781E+0	-4.547629E-2	-1.529321E+1
1.926270E+0	-1.800263E-2	-8.484965E+0
1.926758E+0	1.010461E-2	-1.376607E+0
1.927246E+0	4.270439E-2	6.208625E+0
1.927734E+0	7.553456E-2	1.298136E+1
1.928223E+0	9.961002E-2	1.881444E+1
1.928711E+0	1.240887E-1	2.241660E+1
1.929199E+0	1.422892E-1	2.392991E+1
1.929687E+0	1.602594E-1	2.243260E+1
1.930176E+0	1.387182E-1	2.065985E+1
1.930664E+0	9.822770E-2	1.735264E+1
1.931152E+0	5.105593E-2	1.086213E+1
1.931641E+0	8.434301E-3	3.882820E+0
1.932129E+0	-2.998276E-2	-3.757988E+0
1.932617E+0	-4.697381E-2	-1.075519E+1
1.933105E+0	-5.313667E-2	-1.700171E+1
1.933594E+0	-6.995493E-2	-2.124829E+1
1.934082E+0	-9.166892E-2	-2.352692E+1
1.934570E+0	-1.111366E-1	-2.278898E+1
1.935059E+0	-1.007692E-1	-2.100619E+1
1.935547E+0	-6.131541E-2	-1.814875E+1
1.936035E+0	-2.451106E-2	-1.180410E+1
1.936523E+0	6.011379E-4	-4.977958E+0
1.937012E+0	2.980271E-2	2.585314E+0
1.937500E+0	6.159614E-2	9.760635E+0
1.937988E+0	9.033694E-2	1.619286E+1
1.938477E+0	1.130877E-1	2.091469E+1
1.938965E+0	1.369903E-1	2.353193E+1
1.939453E+0	1.517927E-1	2.340288E+1
1.939941E+0	1.513319E-1	2.140078E+1
1.940430E+0	1.195961E-1	1.946509E+1
1.940918E+0	7.518898E-2	1.414982E+1
1.941406E+0	2.968752E-2	7.332624E+0
1.941895E+0	-1.091822E-2	-2.406651E-2
1.942383E+0	-3.810390E-2	-7.455853E+0
1.942871E+0	-5.204233E-2	-1.406863E+1
1.943359E+0	-6.471362E-2	-1.938662E+1
1.943848E+0	-8.009196E-2	-2.258619E+1
1.944336E+0	-1.024395E-1	-2.340113E+1
1.944824E+0	-1.142469E-1	-2.163353E+1
1.945312E+0	-8.521808E-2	-1.980900E+1
1.945801E+0	-4.196289E-2	-1.492912E+1
1.946289E+0	-1.143659E-2	-8.112197E+0
1.946777E+0	1.050779E-2	-9.569369E-1
1.947266E+0	4.201323E-2	6.639952E+0
1.947754E+0	7.714727E-2	1.338151E+1
1.948242E+0	1.024899E-1	1.916281E+1
1.948730E+0	1.251254E-1	2.269232E+1
1.949219E+0	1.497768E-1	2.411399E+1
1.949707E+0	1.544998E-1	2.254646E+1
1.950195E+0	1.318642E-1	2.082847E+1
1.950684E+0	8.837864E-2	1.735210E+1
1.951172E+0	4.333796E-2	1.080276E+1
1.951660E+0	5.612059E-3	3.824803E+0
1.952148E+0	-2.894602E-2	-3.840675E+0
1.952637E+0	-4.553389E-2	-1.079884E+1
1.953125E+0	-5.987549E-2	-1.697596E+1
1.953613E+0	-6.966695E-2	-2.113036E+1
1.954102E+0	-9.431837E-2	-2.330462E+1
1.954590E+0	-1.122310E-1	-2.246907E+1
1.955078E+0	-1.013452E-1	-2.067707E+1
1.955566E+0	-6.367688E-2	-1.770062E+1
1.956055E+0	-2.986756E-2	-1.130581E+1
1.956543E+0	7.163314E-4	-4.460962E+0
1.957031E+0	2.934194E-2	3.096346E+0
1.957520E+0	6.338164E-2	1.023534E+1
1.958008E+0	8.567160E-2	1.661985E+1
1.958496E+0	1.123389E-1	2.121968E+1
1.958984E+0	1.306547E-1	2.375830E+1
1.959473E+0	1.533478E-1	2.346768E+1
1.959961E+0	1.466666E-1	2.150380E+1
1.960449E+0	1.145276E-1	1.946129E+1
1.960937E+0	7.098441E-2	1.399610E+1
1.961426E+0	2.490698E-2	7.155864E+0
1.961914E+0	-1.028466E-2	-2.528787E-1
1.962402E+0	-4.461234E-2	-7.654301E+0
1.962891E+0	-5.273349E-2	-1.426627E+1
1.963379E+0	-6.523199E-2	-1.949587E+1
1.963867E+0	-8.320219E-2	-2.266237E+1
1.964355E+0	-1.039370E-1	-2.335721E+1
1.964844E+0	-1.122886E-1	-2.156928E+1
1.965332E+0	-8.061034E-2	-1.972821E+1
1.965820E+0	-4.127173E-2	-1.472633E+1
1.966309E+0	-1.817542E-2	-7.911308E+0
1.966797E+0	9.989415E-3	-7.606573E-1
1.967285E+0	4.621780E-2	6.766287E+0
1.967773E+0	7.628332E-2	1.347558E+1
1.968262E+0	9.868847E-2	1.914790E+1
1.968750E+0	1.277173E-1	2.257628E+1
1.969238E+0	1.424620E-1	2.382824E+1
1.969727E+0	1.532326E-1	2.216556E+1
1.970215E+0	1.348593E-1	2.042507E+1
1.970703E+0	9.194965E-2	1.679173E+1
1.971191E+0	4.512346E-2	1.018085E+1
1.971680E+0	3.250590E-3	3.179033E+0
1.972168E+0	-3.096190E-2	-4.510845E+0
1.972656E+0	-5.042962E-2	-1.143404E+1
1.973145E+0	-5.641968E-2	-1.752955E+1
1.973633E+0	-7.559941E-2	-2.159314E+1
1.974121E+0	-9.691023E-2	-2.367088E+1
1.974609E+0	-1.104455E-1	-2.272202E+1
1.975098E+0	-9.829255E-2	-2.098044E+1
1.975586E+0	-6.091223E-2	-1.780201E+1
1.976074E+0	-2.641176E-2	-1.131774E+1
1.976562E+0	-6.083947E-4	-4.458522E+0
1.977051E+0	2.375505E-2	3.130505E+0
1.977539E+0	6.366962E-2	1.023995E+1
1.978027E+0	8.647795E-2	1.660060E+1
1.978516E+0	1.118205E-1	2.111205E+1
1.979004E+0	1.354352E-1	2.355931E+1
1.979492E+0	1.515623E-1	2.318925E+1
1.979980E+0	1.500648E-1	2.116898E+1
1.980469E+0	1.140668E-1	1.905952E+1
1.980957E+0	6.810458E-2	1.349049E+1
1.981445E+0	2.185435E-2	6.617179E+0
1.981934E+0	-1.097582E-2	-8.246379E-1
1.982422E+0	-4.202049E-2	-8.205728E+0
1.982910E+0	-5.353984E-2	-1.479601E+1
1.983398E+0	-5.952991E-2	-1.999091E+1
1.983887E+0	-8.475730E-2	-2.305493E+1
1.984375E+0	-1.052042E-1	-2.365272E+1
1.984863E+0	-1.075656E-1	-2.184987E+1
1.985352E+0	-8.193506E-2	-1.992584E+1
1.985840E+0	-4.328762E-2	-1.478218E+1
1.986328E+0	-1.270372E-2	-7.971222E+0
1.986816E+0	1.476995E-2	-7.349024E-1
1.987305E+0	4.800330E-2	6.767913E+0
1.987793E+0	7.645611E-2	1.349212E+1
1.988281E+0	1.015683E-1	1.909097E+1
1.988770E+0	1.285812E-1	2.247462E+1
1.989258E+0	1.443627E-1	2.363468E+1
1.989746E+0	1.557669E-1	2.195790E+1
1.990234E+0	1.303667E-1	2.024153E+1
1.990723E+0	8.912740E-2	1.649053E+1
1.991211E+0	4.235881E-2	9.871246E+0
1.991699E+0	9.298253E-3	2.821717E+0
1.992187E+0	-3.148027E-2	-4.782492E+0
1.992676E+0	-4.599466E-2	-1.169674E+1
1.993164E+0	-5.774441E-2	-1.773098E+1
1.993652E+0	-7.421709E-2	-2.170619E+1
1.994141E+0	-9.541271E-2	-2.366492E+1
1.994629E+0	-1.130949E-1	-2.259731E+1
1.995117E+0	-9.909890E-2	-2.085682E+1
1.995605E+0	-6.223696E-2	-1.754690E+1
1.996094E+0	-2.618137E-2	-1.100298E+1
1.996582E+0	1.465090E-3	-4.132925E+0
1.997070E+0	3.262495E-2	3.482398E+0
1.997559E+0	6.044420E-2	1.053220E+1
1.998047E+0	8.987616E-2	1.687984E+1
1.998535E+0	1.136636E-1	2.133056E+1
1.999023E+0	1.351472E-1	2.369107E+1
1.999512E+0	1.564005E-1	2.318031E+1
2.000000E+0	1.443627E-1	2.123134E+1
2.000488E+0	1.084799E-1	1.905491E+1
2.000977E+0	6.390001E-2	1.338286E+1
2.001465E+0	1.788017E-2	6.533137E+0
2.001953E+0	-1.160938E-2	-9.298265E-1
2.002441E+0	-4.507312E-2	-8.259406E+0
2.002930E+0	-5.624689E-2	-1.478272E+1
2.003418E+0	-6.523199E-2	-1.982960E+1
2.003906E+0	-8.475730E-2	-2.283832E+1
2.004395E+0	-1.081992E-1	-2.326395E+1
2.004883E+0	-1.098119E-1	-2.143671E+1
2.005371E+0	-7.991917E-2	-1.948693E+1
